payment_date,customer_id,amount,running_total
2007-03-20 00:56:19.996577,454,2.99,66.86
2007-03-20 07:41:49.996577,454,8.99,75.85
2007-03-20 11:21:38.996577,454,6.99,82.84
2007-03-21 23:13:23.996577,454,0.99,83.83
2007-03-22 00:33:51.996577,454,2.99,86.82
2007-03-22 07:10:58.996577,454,4.99,91.81
2007-03-22 18:12:42.996577,454,3.99,95.8
2007-03-23 05:23:52.996577,454,1.99,97.79
2007-04-06 04:33:30.996577,454,7.99,105.78
2007-04-08 03:36:58.996577,454,4.99,110.77
2007-04-09 04:13:42.996577,454,4.99,115.76
2007-04-09 20:28:21.996577,454,2.99,118.75
2007-04-11 13:54:55.996577,454,4.99,123.74
2007-04-12 11:16:25.996577,454,0.99,124.73
2007-04-29 07:14:23.996577,454,2.99,127.72
2007-04-29 20:05:00.996577,454,0.99,128.71
2007-04-30 05:01:02.996577,454,0.99,129.7
2007-04-30 16:22:17.996577,454,3.99,133.69
2007-04-30 17:32:56.996577,454,9.99,143.68
2007-02-15 13:46:34.996577,455,1.99,1.99
2007-02-16 18:51:56.996577,455,1.99,3.98
2007-02-17 03:22:01.996577,455,2.99,6.97
2007-02-18 11:27:49.996577,455,0.99,7.96
2007-03-01 07:19:25.996577,455,0.99,8.95
2007-03-17 01:59:23.996577,455,4.99,13.94
2007-03-17 23:14:27.996577,455,2.99,16.93
2007-03-18 04:38:28.996577,455,4.99,21.92
2007-03-19 08:55:11.996577,455,2.99,24.91
2007-03-20 11:31:52.996577,455,4.99,29.9
2007-03-21 05:35:52.996577,455,2.99,32.89
2007-03-21 15:40:13.996577,455,4.99,37.88
2007-03-23 00:53:35.996577,455,1.99,39.87
2007-04-07 09:28:28.996577,455,2.99,42.86
2007-04-08 17:25:56.996577,455,8.99,51.85
2007-04-08 22:15:04.996577,455,2.99,54.84
2007-04-09 23:05:04.996577,455,6.99,61.83
2007-04-12 12:26:49.996577,455,4.99,66.82
2007-04-27 14:22:45.996577,455,4.99,71.81
2007-04-27 18:37:57.996577,455,4.99,76.8
2007-04-28 09:55:23.996577,455,5.99,82.79
2007-04-29 00:56:51.996577,455,2.99,85.78
2007-02-15 07:10:18.996577,456,2.99,2.99
2007-02-16 11:46:49.996577,456,0.99,3.98
2007-02-17 17:41:36.996577,456,5.99,9.97
2007-02-17 20:54:49.996577,456,6.99,16.96
2007-02-18 00:04:13.996577,456,4.99,21.95
2007-02-18 15:02:14.996577,456,0.99,22.94
2007-02-19 03:22:39.996577,456,2.99,25.93
2007-03-01 10:12:39.996577,456,5.99,31.92
2007-03-01 21:11:26.996577,456,2.99,34.91
2007-03-18 00:20:09.996577,456,4.99,39.9
2007-03-19 11:14:21.996577,456,8.99,48.89
2007-03-19 19:00:14.996577,456,4.99,53.88
2007-03-20 02:21:42.996577,456,4.99,58.87
2007-03-21 04:16:18.996577,456,2.99,61.86
2007-03-21 19:10:51.996577,456,1.99,63.85
2007-03-23 09:43:46.996577,456,3.99,67.84
2007-03-23 16:11:42.996577,456,2.99,70.83
2007-04-06 10:32:20.996577,456,7.99,78.82
2007-04-06 17:04:03.996577,456,2.99,81.81
2007-04-07 06:47:46.996577,456,3.99,85.8
2007-04-10 22:15:44.996577,456,0.99,86.79
2007-04-11 00:44:23.996577,456,0.99,87.78
2007-04-27 09:06:11.996577,456,2.99,90.77
2007-04-29 17:41:41.996577,456,4.99,95.76
2007-02-15 18:05:05.996577,457,4.99,4.99
2007-02-16 13:50:13.996577,457,0.99,5.98
2007-02-17 11:41:53.996577,457,0.99,6.97
2007-02-17 22:34:42.996577,457,7.99,14.96
2007-02-19 09:58:42.996577,457,4.99,19.95
2007-02-19 15:50:57.996577,457,3.99,23.94
2007-02-19 18:21:56.996577,457,0.99,24.93
2007-02-20 16:27:31.996577,457,2.99,27.92
2007-02-20 21:26:10.996577,457,2.99,30.91
2007-03-17 15:50:31.996577,457,6.99,37.9
2007-03-17 21:32:41.996577,457,4.99,42.89
2007-03-17 23:34:39.996577,457,4.99,47.88
2007-03-19 09:04:37.996577,457,0.99,48.87
2007-03-19 11:36:45.996577,457,2.99,51.86
2007-03-20 15:47:14.996577,457,0.99,52.85
2007-03-21 06:46:44.996577,457,10.99,63.84
2007-03-21 07:53:39.996577,457,6.99,70.83
2007-03-22 11:25:52.996577,457,3.99,74.82
2007-04-08 05:17:03.996577,457,5.99,80.81
2007-04-09 22:56:43.996577,457,0.99,81.8
2007-04-11 23:50:29.996577,457,7.99,89.79
2007-04-27 06:50:52.996577,457,1.99,91.78
2007-04-29 03:48:19.996577,457,4.99,96.77
2007-04-29 07:44:07.996577,457,2.99,99.76
2007-04-30 17:39:37.996577,457,2.99,102.75
2007-05-14 13:44:29.996577,457,3.98,106.73
2007-05-14 13:44:29.996577,457,0.00,106.73
2007-02-19 07:10:38.996577,458,5.99,5.99
2007-02-21 07:11:03.996577,458,0.99,6.98
2007-03-02 07:54:42.996577,458,2.99,9.97
2007-03-17 16:27:05.996577,458,2.99,12.96
2007-03-18 21:54:37.996577,458,0.99,13.95
2007-03-19 15:37:19.996577,458,2.99,16.94
2007-03-19 23:55:31.996577,458,2.99,19.93
2007-03-20 03:33:40.996577,458,4.99,24.92
2007-03-21 09:55:33.996577,458,4.99,29.91
2007-03-23 05:12:45.996577,458,4.99,34.9
2007-04-08 01:43:26.996577,458,2.99,37.89
2007-04-09 18:52:18.996577,458,2.99,40.88
2007-04-10 02:17:26.996577,458,0.99,41.87
2007-04-11 13:30:30.996577,458,3.99,45.86
2007-04-11 22:32:23.996577,458,5.99,51.85
2007-04-12 05:54:14.996577,458,7.99,59.84
2007-04-12 09:34:54.996577,458,1.99,61.83
2007-04-28 10:36:55.996577,458,3.99,65.82
2007-04-28 19:37:12.996577,458,0.99,66.81
2007-02-17 01:19:17.996577,459,0.99,0.99
2007-02-17 08:06:48.996577,459,2.99,3.98
2007-02-17 15:08:59.996577,459,4.99,8.97
2007-02-20 01:07:47.996577,459,0.99,9.96
2007-02-20 11:04:10.996577,459,4.99,14.95
2007-02-20 11:10:26.996577,459,0.99,15.94
2007-02-21 01:08:10.996577,459,9.99,25.93
2007-03-01 00:22:49.996577,459,6.99,32.92
2007-03-01 01:14:39.996577,459,4.99,37.91
2007-03-01 09:28:46.996577,459,7.99,45.9
2007-03-01 10:34:56.996577,459,2.99,48.89
2007-03-18 12:17:12.996577,459,6.99,55.88
2007-03-18 16:08:59.996577,459,7.99,63.87
2007-03-20 16:44:52.996577,459,10.99,74.86
2007-03-20 16:57:12.996577,459,4.99,79.85
2007-03-21 06:25:05.996577,459,3.99,83.84
2007-03-22 11:22:24.996577,459,5.99,89.83
2007-03-22 19:25:07.996577,459,2.99,92.82
2007-03-23 13:21:16.996577,459,0.99,93.81
2007-04-05 22:50:55.996577,459,2.99,96.8
2007-04-08 01:19:49.996577,459,2.99,99.79
2007-04-09 14:10:36.996577,459,3.99,103.78
2007-04-10 08:12:06.996577,459,0.99,104.77
2007-04-11 11:00:40.996577,459,0.99,105.76
2007-04-12 13:18:05.996577,459,3.99,109.75
2007-04-27 23:06:07.996577,459,6.99,116.74
2007-04-27 23:43:02.996577,459,4.99,121.73
2007-04-28 03:02:20.996577,459,4.99,126.72
2007-04-28 06:57:17.996577,459,5.99,132.71
2007-04-28 10:15:49.996577,459,6.99,139.7
2007-04-29 00:51:50.996577,459,9.99,149.69
2007-04-29 09:48:25.996577,459,10.99,160.68
2007-04-29 23:28:43.996577,459,2.99,163.67
2007-04-30 04:00:36.996577,459,2.99,166.66
2007-04-30 07:44:04.996577,459,4.99,171.65
2007-04-30 08:37:50.996577,459,6.99,178.64
2007-04-30 19:42:57.996577,459,4.99,183.63
2007-02-15 14:40:53.996577,460,0.99,0.99
2007-03-01 18:40:59.996577,460,10.99,11.98
2007-03-02 00:55:03.996577,460,1.99,13.97
2007-03-16 23:33:43.996577,460,2.99,16.96
2007-03-17 19:32:14.996577,460,5.99,22.95
2007-03-18 14:23:05.996577,460,4.99,27.94
2007-03-19 01:07:16.996577,460,0.99,28.93
2007-03-19 14:04:04.996577,460,8.99,37.92
2007-03-19 18:47:19.996577,460,3.99,41.91
2007-03-20 15:19:44.996577,460,5.99,47.9
2007-03-22 01:25:32.996577,460,0.99,48.89
2007-03-22 03:41:59.996577,460,3.99,52.88
2007-03-23 17:42:33.996577,460,2.99,55.87
2007-04-06 14:03:52.996577,460,4.99,60.86
2007-04-07 22:00:20.996577,460,7.99,68.85
2007-04-09 22:21:30.996577,460,3.99,72.84
2007-04-12 06:58:33.996577,460,4.99,77.83
2007-04-12 15:02:10.996577,460,5.99,83.82
2007-04-27 04:39:26.996577,460,6.99,90.81
2007-04-28 05:44:37.996577,460,3.99,94.8
2007-04-29 13:34:18.996577,460,2.99,97.79
2007-02-20 17:08:09.996577,461,5.99,5.99
2007-02-21 06:54:12.996577,461,4.99,10.98
2007-03-01 01:26:33.996577,461,2.99,13.97
2007-03-02 05:22:14.996577,461,0.99,14.96
2007-03-02 10:58:46.996577,461,0.99,15.95
2007-03-17 18:21:11.996577,461,2.99,18.94
2007-03-19 14:20:30.996577,461,2.99,21.93
2007-03-19 16:02:26.996577,461,2.99,24.92
2007-03-21 01:59:33.996577,461,4.99,29.91
2007-03-22 02:44:14.996577,461,4.99,34.9
2007-03-22 09:17:47.996577,461,2.99,37.89
2007-03-22 14:21:58.996577,461,4.99,42.88
2007-03-22 19:16:14.996577,461,6.99,49.87
2007-03-22 22:04:07.996577,461,2.99,52.86
2007-03-22 23:24:09.996577,461,2.99,55.85
2007-03-23 05:31:45.996577,461,7.99,63.84
2007-04-06 08:37:46.996577,461,0.99,64.83
2007-04-08 04:40:59.996577,461,2.99,67.82
2007-04-10 05:45:27.996577,461,0.99,68.81
2007-04-10 13:47:56.996577,461,2.99,71.8
2007-04-27 12:28:24.996577,461,2.99,74.79
2007-04-28 00:52:49.996577,461,2.99,77.78
2007-04-28 18:29:32.996577,461,0.99,78.77
2007-04-28 19:45:45.996577,461,0.99,79.76
2007-04-30 12:27:58.996577,461,0.99,80.75
2007-04-30 19:38:29.996577,461,4.99,85.74
2007-04-30 22:26:56.996577,461,4.99,90.73
2007-02-16 16:42:09.996577,462,5.99,5.99
2007-02-17 04:52:56.996577,462,9.99,15.98
2007-02-21 04:34:19.996577,462,4.99,20.97
2007-03-01 01:58:11.996577,462,2.99,23.96
2007-03-17 03:11:55.996577,462,6.99,30.95
2007-03-17 10:19:42.996577,462,2.99,33.94
2007-03-18 10:05:21.996577,462,4.99,38.93
2007-03-18 14:19:38.996577,462,0.99,39.92
2007-03-18 22:56:07.996577,462,8.99,48.91
2007-03-19 07:34:04.996577,462,8.99,57.9
2007-03-19 18:24:27.996577,462,4.99,62.89
2007-03-20 00:00:30.996577,462,7.99,70.88
2007-03-23 04:10:39.996577,462,2.99,73.87
2007-03-23 17:17:58.996577,462,2.99,76.86
2007-03-23 19:45:43.996577,462,0.99,77.85
2007-04-08 00:38:27.996577,462,4.99,82.84
2007-04-08 11:27:27.996577,462,3.99,86.83
2007-04-12 05:10:57.996577,462,4.99,91.82
2007-04-12 07:58:31.996577,462,0.99,92.81
2007-04-12 11:51:35.996577,462,7.99,100.8
2007-04-12 12:11:24.996577,462,6.99,107.79
2007-04-27 11:07:13.996577,462,8.99,116.78
2007-04-27 12:11:05.996577,462,6.99,123.77
2007-04-28 05:02:49.996577,462,8.99,132.76
2007-04-28 10:53:20.996577,462,4.99,137.75
2007-04-28 11:01:43.996577,462,2.99,140.74
2007-04-28 15:48:35.996577,462,2.99,143.73
2007-04-29 00:17:30.996577,462,0.99,144.72
2007-04-29 00:52:34.996577,462,3.99,148.71
2007-04-29 17:47:36.996577,462,2.99,151.7
2007-04-30 12:34:10.996577,462,0.99,152.69
2007-02-15 06:55:59.996577,463,2.99,2.99
2007-02-18 23:38:57.996577,463,4.99,7.98
2007-02-20 23:56:38.996577,463,2.99,10.97
2007-02-21 06:29:15.996577,463,4.99,15.96
2007-03-01 01:48:34.996577,463,3.99,19.95
2007-03-01 06:03:51.996577,463,0.99,20.94
2007-03-02 00:15:30.996577,463,2.99,23.93
2007-03-17 21:01:16.996577,463,7.99,31.92
2007-03-18 18:10:37.996577,463,6.99,38.91
2007-03-19 04:24:24.996577,463,2.99,41.9
2007-03-20 15:53:11.996577,463,4.99,46.89
2007-03-21 19:01:26.996577,463,0.99,47.88
2007-03-22 01:15:01.996577,463,2.99,50.87
2007-03-22 12:51:37.996577,463,7.99,58.86
2007-04-09 01:01:00.996577,463,2.99,61.85
2007-04-09 07:20:38.996577,463,2.99,64.84
2007-04-09 20:39:40.996577,463,0.99,65.83
2007-04-11 15:54:21.996577,463,0.99,66.82
2007-04-26 21:36:30.996577,463,6.99,73.81
2007-04-27 00:31:47.996577,463,0.99,74.8
2007-04-27 13:22:21.996577,463,0.99,75.79
2007-04-29 17:58:28.996577,463,2.99,78.78
2007-04-30 14:25:33.996577,463,2.99,81.77
2007-04-30 18:50:43.996577,463,7.99,89.76
2007-02-15 06:29:55.996577,464,4.99,4.99
2007-02-20 20:10:55.996577,464,2.99,7.98
2007-03-02 12:54:24.996577,464,1.99,9.97
2007-03-20 06:14:56.996577,464,8.99,18.96
2007-03-20 15:59:44.996577,464,2.99,21.95
2007-03-22 10:04:42.996577,464,6.99,28.94
2007-03-23 14:26:31.996577,464,0.99,29.93
2007-03-23 18:42:04.996577,464,4.99,34.92
2007-04-06 11:21:10.996577,464,4.99,39.91
2007-04-07 17:05:03.996577,464,5.99,45.9
2007-04-09 20:57:11.996577,464,6.99,52.89
2007-04-10 19:20:00.996577,464,4.99,57.88
2007-04-12 06:13:15.996577,464,3.99,61.87
2007-04-30 02:04:00.996577,464,5.99,67.86
2007-02-15 10:41:08.996577,465,2.99,2.99
2007-02-17 15:18:11.996577,465,4.99,7.98
2007-02-17 22:05:55.996577,465,8.99,16.97
2007-02-18 23:16:37.996577,465,0.99,17.96
2007-03-01 11:00:49.996577,465,3.99,21.95
2007-03-02 08:24:32.996577,465,2.99,24.94
2007-03-17 00:49:08.996577,465,4.99,29.93
2007-03-17 03:24:42.996577,465,6.99,36.92
2007-03-17 21:23:58.996577,465,4.99,41.91
2007-03-18 23:26:50.996577,465,4.99,46.9
2007-03-19 01:06:52.996577,465,4.99,51.89
2007-03-23 02:56:20.996577,465,3.99,55.88
2007-03-23 14:36:41.996577,465,4.99,60.87
2007-04-08 13:25:58.996577,465,0.99,61.86
2007-04-12 20:30:35.996577,465,3.99,65.85
2007-04-27 19:01:34.996577,465,2.99,68.84
2007-02-16 19:28:01.996577,466,7.99,7.99
2007-02-18 17:33:07.996577,466,8.99,16.98
2007-02-20 09:45:46.996577,466,3.99,20.97
2007-02-21 01:16:22.996577,466,4.99,25.96
2007-02-21 09:25:25.996577,466,2.99,28.95
2007-03-01 08:19:37.996577,466,4.99,33.94
2007-03-02 15:40:56.996577,466,0.99,34.93
2007-03-02 16:14:21.996577,466,4.99,39.92
2007-03-17 19:17:50.996577,466,7.99,47.91
2007-03-19 23:35:40.996577,466,2.99,50.9
2007-03-20 13:59:17.996577,466,5.99,56.89
2007-03-20 17:49:54.996577,466,4.99,61.88
2007-03-21 14:19:16.996577,466,2.99,64.87
2007-03-22 16:00:07.996577,466,4.99,69.86
2007-03-23 19:28:48.996577,466,7.99,77.85
2007-04-09 02:14:59.996577,466,0.99,78.84
2007-04-10 07:58:15.996577,466,4.99,83.83
2007-04-11 03:22:57.996577,466,6.99,90.82
2007-04-27 02:53:51.996577,466,2.99,93.81
2007-04-29 00:07:09.996577,466,0.99,94.8
2007-04-30 11:11:50.996577,466,3.99,98.79
2007-04-30 12:59:04.996577,466,2.99,101.78
2007-02-16 14:28:10.996577,467,8.99,8.99
2007-02-17 19:07:20.996577,467,4.99,13.98
2007-02-19 22:46:12.996577,467,9.99,23.97
2007-02-21 01:45:02.996577,467,6.99,30.96
2007-03-01 00:37:48.996577,467,0.99,31.95
2007-03-02 15:21:23.996577,467,2.99,34.94
2007-03-17 12:45:06.996577,467,4.99,39.93
2007-03-18 02:50:57.996577,467,2.99,42.92
2007-03-18 09:11:09.996577,467,9.99,52.91
2007-03-18 16:46:34.996577,467,2.99,55.9
2007-03-21 09:06:43.996577,467,2.99,58.89
2007-03-21 10:50:10.996577,467,0.99,59.88
2007-03-22 00:33:04.996577,467,3.99,63.87
2007-03-22 07:42:35.996577,467,0.99,64.86
2007-03-23 13:47:41.996577,467,2.99,67.85
2007-04-07 10:30:00.996577,467,0.99,68.84
2007-04-07 10:48:47.996577,467,4.99,73.83
2007-04-07 12:50:44.996577,467,4.99,78.82
2007-04-09 07:25:33.996577,467,4.99,83.81
2007-04-11 14:30:01.996577,467,6.99,90.8
2007-04-27 13:20:32.996577,467,2.99,93.79
2007-04-27 21:14:46.996577,467,5.99,99.78
2007-04-27 22:40:13.996577,467,2.99,102.77
2007-04-28 13:54:46.996577,467,7.99,110.76
2007-04-28 15:41:19.996577,467,6.99,117.75
2007-04-28 22:27:28.996577,467,2.99,120.74
2007-04-29 07:13:12.996577,467,8.99,129.73
2007-04-29 18:10:59.996577,467,4.99,134.72
2007-02-15 02:21:39.996577,468,2.99,2.99
2007-02-16 06:19:35.996577,468,8.99,11.98
2007-02-16 20:11:15.996577,468,2.99,14.97
2007-02-17 08:00:36.996577,468,2.99,17.96
2007-02-18 18:28:41.996577,468,4.99,22.95
2007-02-19 19:45:32.996577,468,0.99,23.94
2007-03-02 12:13:31.996577,468,10.99,34.93
2007-03-17 02:58:35.996577,468,4.99,39.92
2007-03-17 18:28:36.996577,468,6.99,46.91
2007-03-19 14:14:13.996577,468,3.99,50.9
2007-03-19 21:20:05.996577,468,0.99,51.89
2007-03-21 00:58:26.996577,468,4.99,56.88
2007-03-21 02:56:28.996577,468,4.99,61.87
2007-03-21 06:12:43.996577,468,9.99,71.86
2007-03-21 06:18:19.996577,468,2.99,74.85
2007-03-21 16:32:17.996577,468,9.99,84.84
2007-03-22 22:56:45.996577,468,4.99,89.83
2007-03-23 02:00:57.996577,468,1.99,91.82
2007-03-23 13:57:43.996577,468,2.99,94.81
2007-03-23 20:53:05.996577,468,0.99,95.8
2007-04-06 09:41:14.996577,468,2.99,98.79
2007-04-06 14:59:25.996577,468,5.99,104.78
2007-04-07 08:58:34.996577,468,3.99,108.77
2007-04-08 01:48:36.996577,468,3.99,112.76
2007-04-09 13:39:10.996577,468,2.99,115.75
2007-04-11 20:53:45.996577,468,0.99,116.74
2007-04-12 04:55:15.996577,468,4.99,121.73
2007-04-12 16:42:36.996577,468,5.99,127.72
2007-04-27 11:02:40.996577,468,4.99,132.71
2007-04-28 01:41:26.996577,468,0.99,133.7
2007-04-29 05:31:23.996577,468,5.99,139.69
2007-04-29 18:11:28.996577,468,6.99,146.68
2007-04-30 01:59:07.996577,468,0.99,147.67
2007-04-30 05:34:55.996577,468,6.99,154.66
2007-02-15 14:58:17.996577,469,0.99,0.99
2007-02-16 09:45:48.996577,469,9.99,10.98
2007-03-01 01:19:35.996577,469,4.99,15.97
2007-03-01 03:03:23.996577,469,4.99,20.96
2007-03-01 15:07:44.996577,469,2.99,23.95
2007-03-01 18:21:18.996577,469,2.99,26.94
2007-03-02 09:33:01.996577,469,0.99,27.93
2007-03-17 18:46:32.996577,469,0.99,28.92
2007-03-18 09:25:27.996577,469,4.99,33.91
2007-03-18 16:24:04.996577,469,6.99,40.9
2007-03-20 06:26:47.996577,469,4.99,45.89
2007-03-20 10:06:22.996577,469,2.99,48.88
2007-03-21 02:15:51.996577,469,7.99,56.87
2007-03-21 18:12:47.996577,469,2.99,59.86
2007-03-23 00:34:17.996577,469,4.99,64.85
2007-03-23 03:30:57.996577,469,9.99,74.84
2007-03-23 14:14:59.996577,469,2.99,77.83
2007-04-05 23:28:47.996577,469,4.99,82.82
2007-04-05 23:31:55.996577,469,10.99,93.81
2007-04-07 03:02:49.996577,469,3.99,97.8
2007-04-07 05:44:45.996577,469,0.99,98.79
2007-04-09 06:11:48.996577,469,0.99,99.78
2007-04-09 14:06:35.996577,469,3.99,103.77
2007-04-10 06:33:07.996577,469,6.99,110.76
2007-04-11 00:44:19.996577,469,0.99,111.75
2007-04-11 04:53:10.996577,469,4.99,116.74
2007-04-12 15:15:32.996577,469,4.99,121.73
2007-04-26 22:24:14.996577,469,3.99,125.72
2007-04-27 02:20:27.996577,469,6.99,132.71
2007-04-27 09:57:37.996577,469,6.99,139.7
2007-04-28 04:51:18.996577,469,4.99,144.69
2007-04-28 10:16:34.996577,469,4.99,149.68
2007-04-29 19:21:49.996577,469,0.99,150.67
2007-04-30 10:42:29.996577,469,2.99,153.66
2007-04-30 18:27:08.996577,469,4.99,158.65
2007-02-15 04:42:23.996577,470,0.99,0.99
2007-02-15 06:55:56.996577,470,0.99,1.98
2007-02-16 03:43:38.996577,470,7.99,9.97
2007-03-01 00:34:00.996577,470,0.99,10.96
2007-03-02 01:48:29.996577,470,4.99,15.95
2007-03-02 17:21:40.996577,470,1.99,17.94
2007-03-17 05:59:21.996577,470,2.99,20.93
2007-03-17 07:17:09.996577,470,0.99,21.92
2007-03-17 23:44:13.996577,470,3.99,25.91
2007-03-18 08:43:18.996577,470,8.99,34.9
2007-03-18 21:06:05.996577,470,10.99,45.89
2007-03-20 04:00:49.996577,470,4.99,50.88
2007-03-20 04:19:01.996577,470,4.99,55.87
2007-03-21 09:13:27.996577,470,4.99,60.86
2007-04-06 11:29:29.996577,470,5.99,66.85
2007-04-06 15:02:26.996577,470,4.99,71.84
2007-04-06 19:00:53.996577,470,4.99,76.83
2007-04-07 18:39:25.996577,470,4.99,81.82
2007-04-08 00:40:30.996577,470,6.99,88.81
2007-04-09 03:57:04.996577,470,4.99,93.8
2007-04-11 00:20:24.996577,470,3.99,97.79
2007-04-11 10:40:43.996577,470,2.99,100.78
2007-04-12 11:18:45.996577,470,4.99,105.77
2007-04-26 21:24:26.996577,470,10.99,116.76
2007-04-26 21:56:06.996577,470,5.99,122.75
2007-04-28 00:48:14.996577,470,4.99,127.74
2007-04-29 07:07:38.996577,470,8.99,136.73
2007-04-29 23:10:32.996577,470,6.99,143.72
2007-04-30 05:21:20.996577,470,2.99,146.71
2007-04-30 16:23:01.996577,470,4.99,151.7
2007-04-30 19:37:07.996577,470,5.99,157.69
2007-02-15 17:42:17.996577,471,4.99,4.99
2007-02-15 17:47:42.996577,471,2.99,7.98
2007-02-17 22:19:36.996577,471,2.99,10.97
2007-02-18 10:53:55.996577,471,4.99,15.96
2007-02-20 13:01:52.996577,471,4.99,20.95
2007-03-01 07:05:32.996577,471,2.99,23.94
2007-03-01 21:44:36.996577,471,3.99,27.93
2007-03-17 01:43:13.996577,471,4.99,32.92
2007-03-18 03:01:37.996577,471,4.99,37.91
2007-03-20 06:34:25.996577,471,5.99,43.9
2007-03-20 22:14:50.996577,471,7.99,51.89
2007-03-20 22:50:01.996577,471,4.99,56.88
2007-03-21 06:29:06.996577,471,5.99,62.87
2007-03-21 13:56:41.996577,471,2.99,65.86
2007-03-22 04:26:53.996577,471,7.99,73.85
2007-03-22 14:19:38.996577,471,0.99,74.84
2007-03-23 07:03:19.996577,471,1.99,76.83
2007-04-06 18:47:55.996577,471,0.99,77.82
2007-04-07 00:10:48.996577,471,2.99,80.81
2007-04-11 15:53:23.996577,471,2.99,83.8
2007-04-11 17:58:39.996577,471,8.99,92.79
2007-04-12 20:45:42.996577,471,5.99,98.78
2007-04-28 21:38:51.996577,471,0.99,99.77
2007-04-30 00:45:53.996577,471,2.99,102.76
2007-04-30 06:28:45.996577,471,2.99,105.75
2007-04-30 22:30:36.996577,471,0.99,106.74
2007-02-15 14:17:27.996577,472,4.99,4.99
2007-02-16 17:15:24.996577,472,6.99,11.98
2007-02-19 00:25:25.996577,472,5.99,17.97
2007-02-20 06:28:50.996577,472,0.99,18.96
2007-02-20 07:39:09.996577,472,4.99,23.95
2007-02-21 01:55:36.996577,472,0.99,24.94
2007-03-01 01:57:36.996577,472,6.99,31.93
2007-03-01 14:01:29.996577,472,0.99,32.92
2007-03-17 14:20:01.996577,472,6.99,39.91
2007-03-18 21:35:27.996577,472,4.99,44.9
2007-03-19 12:55:29.996577,472,8.99,53.89
2007-03-21 02:46:22.996577,472,4.99,58.88
2007-03-21 16:07:03.996577,472,4.99,63.87
2007-03-21 16:08:07.996577,472,4.99,68.86
2007-03-22 14:21:16.996577,472,5.99,74.85
2007-03-22 17:35:13.996577,472,2.99,77.84
2007-04-06 13:55:02.996577,472,6.99,84.83
2007-04-09 14:39:59.996577,472,2.99,87.82
2007-04-10 03:43:38.996577,472,3.99,91.81
2007-04-11 06:13:12.996577,472,6.99,98.8
2007-04-11 14:38:08.996577,472,5.99,104.79
2007-04-11 16:37:07.996577,472,5.99,110.78
2007-04-12 05:12:02.996577,472,2.99,113.77
2007-04-30 00:56:48.996577,472,5.99,119.76
2007-04-30 13:40:17.996577,472,6.99,126.75
2007-05-14 13:44:29.996577,472,4.99,131.74
2007-02-16 15:22:29.996577,473,0.99,0.99
2007-02-17 19:22:08.996577,473,2.99,3.98
2007-02-19 01:33:25.996577,473,4.99,8.97
2007-02-19 14:50:52.996577,473,4.99,13.96
2007-03-01 22:52:41.996577,473,2.99,16.95
2007-03-02 03:34:18.996577,473,2.99,19.94
2007-03-02 10:52:09.996577,473,4.99,24.93
2007-03-02 15:27:22.996577,473,0.99,25.92
2007-03-02 18:20:19.996577,473,7.99,33.91
2007-03-17 07:17:05.996577,473,0.99,34.9
2007-03-20 17:40:56.996577,473,4.99,39.89
2007-03-21 02:20:18.996577,473,0.99,40.88
2007-03-21 14:25:05.996577,473,0.99,41.87
2007-03-21 18:10:16.996577,473,4.99,46.86
2007-03-21 21:52:03.996577,473,4.99,51.85
2007-03-22 11:07:03.996577,473,4.99,56.84
2007-03-22 21:41:29.996577,473,2.99,59.83
2007-03-23 20:15:13.996577,473,4.99,64.82
2007-04-06 21:19:06.996577,473,0.99,65.81
2007-04-06 22:53:55.996577,473,4.99,70.8
2007-04-08 06:42:52.996577,473,4.99,75.79
2007-04-08 17:51:58.996577,473,0.99,76.78
2007-04-09 20:37:54.996577,473,5.99,82.77
2007-04-11 23:12:34.996577,473,2.99,85.76
2007-04-12 19:31:29.996577,473,4.99,90.75
2007-04-27 04:06:42.996577,473,4.99,95.74
2007-04-27 07:52:26.996577,473,2.99,98.73
2007-04-28 10:27:19.996577,473,1.99,100.72
2007-04-28 10:44:17.996577,473,7.99,108.71
2007-04-30 04:18:34.996577,473,4.99,113.7
2007-04-30 07:54:34.996577,473,8.99,122.69
2007-02-16 16:08:05.996577,474,8.99,8.99
2007-02-20 04:12:08.996577,474,7.99,16.98
2007-03-01 04:55:39.996577,474,5.99,22.97
2007-03-02 07:04:29.996577,474,0.99,23.96
2007-03-02 21:03:54.996577,474,2.99,26.95
2007-03-16 23:09:34.996577,474,2.99,29.94
2007-03-17 20:42:03.996577,474,2.99,32.93
2007-03-18 01:47:55.996577,474,4.99,37.92
2007-03-18 09:16:01.996577,474,0.99,38.91
2007-03-18 15:02:28.996577,474,2.99,41.9
2007-03-18 18:58:59.996577,474,4.99,46.89
2007-03-21 20:44:02.996577,474,0.99,47.88
2007-03-22 08:23:20.996577,474,4.99,52.87
2007-03-23 03:20:48.996577,474,6.99,59.86
2007-04-06 12:30:27.996577,474,4.99,64.85
2007-04-07 01:59:18.996577,474,1.99,66.84
2007-04-07 23:26:41.996577,474,2.99,69.83
2007-04-08 02:00:27.996577,474,0.99,70.82
2007-04-08 14:38:45.996577,474,0.99,71.81
2007-04-08 15:31:48.996577,474,2.99,74.8
2007-04-08 18:21:48.996577,474,4.99,79.79
2007-04-09 12:04:36.996577,474,0.99,80.78
2007-04-12 01:39:44.996577,474,7.99,88.77
